UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR50,SATVR50,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT50,SATMT50,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM50,ACTCM50,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN50,ACTEN50,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT50,ACTMT50,XACTMT75,ACTMT75   
202514,1,3,1,3,5,3,3,1,3,3,3,3,R,1546,R,1131,R,415,A,,R,0.0,R,656.0,R,519.0,R,137.0,A,,R,0.0,R,134.0,R,95.0,R,39.0,A,,R,0.0,R,133.0,R,94.0,R,39.0,A,,R,0.0,R,1.0,R,1.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
202523,1,5,1,1,1,5,5,1,3,5,1,5,R,14580,R,7029,R,7551,R,0.0,R,0.0,R,2468.0,R,1110.0,R,1358.0,A,,R,0.0,R,636.0,R,292.0,R,344.0,A,,R,0.0,R,636.0,R,292.0,R,344.0,A,,R,0.0,A,,A,,A,,A,,A,,R,167.0,R,26.0,R,159.0,R,25.0,R,650.0,R,680.0,R,710.0,R,650.0,R,700.0,R,760.0,R,29.0,R,31.0,R,32.0,R,29.0,R,33.0,R,34.0,R,26.0,R,28.0,R,30.0
202763,1,3,5,5,5,5,3,1,3,5,5,3,R,3760,R,1188,R,2551,S,,S,,R,3246.0,R,1013.0,R,2215.0,S,,S,,R,613.0,R,194.0,R,419.0,S,,S,,R,613.0,R,194.0,R,419.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
202903,1,3,1,3,1,3,5,1,3,3,3,3,R,139,R,76,R,63,A,,R,0.0,R,89.0,R,39.0,R,50.0,A,,R,0.0,R,58.0,R,31.0,R,27.0,A,,R,0.0,R,50.0,R,25.0,R,25.0,A,,R,0.0,R,8.0,R,6.0,R,2.0,A,,R,0.0,R,1.0,R,2.0,R,0.0,R,0.0,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,
202912,1,3,1,3,3,3,5,1,3,3,3,3,R,189,R,18,R,171,A,,R,0.0,R,32.0,R,4.0,R,28.0,A,,R,0.0,R,32.0,R,4.0,R,28.0,A,,R,0.0,R,19.0,R,3.0,R,16.0,A,,R,0.0,R,13.0,R,1.0,R,12.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
202985,3,3,3,3,3,3,3,3,1,3,3,3,R,24,R,1,R,23,A,,R,0.0,R,12.0,Z,0.0,R,12.0,A,,R,0.0,R,12.0,A,,R,12.0,A,,R,0.0,R,7.0,A,,R,7.0,A,,R,0.0,R,5.0,A,,R,5.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203030,3,3,1,3,3,3,3,3,1,3,3,3,R,9,R,1,R,8,A,,R,0.0,R,9.0,R,1.0,R,8.0,A,,R,0.0,R,9.0,R,1.0,R,8.0,A,,R,0.0,R,9.0,R,1.0,R,8.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203085,1,5,1,5,5,3,3,1,3,5,5,3,R,2253,R,1385,R,851,R,17.0,R,0.0,R,1526.0,R,926.0,R,584.0,R,16.0,R,0.0,R,287.0,R,168.0,R,119.0,R,0.0,R,0.0,R,287.0,R,168.0,R,119.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203128,1,5,1,5,5,3,3,1,3,3,5,3,R,1906,R,1014,R,876,S,,S,,R,1780.0,R,926.0,R,838.0,S,,S,,R,231.0,R,123.0,R,106.0,S,,S,,R,231.0,R,123.0,R,106.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203368,1,5,1,1,1,5,5,5,3,5,1,5,R,4238,R,2216,R,2022,S,,S,,R,3437.0,R,1725.0,R,1712.0,S,,S,,R,556.0,R,280.0,R,276.0,S,,S,,R,556.0,R,280.0,R,276.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,83.0,R,15.0,R,115.0,R,21.0,R,600.0,R,630.0,R,670.0,R,590.0,R,630.0,R,680.0,R,25.0,R,28.0,R,30.0,R,22.0,R,27.0,R,32.0,R,24.0,R,27.0,R,29.0
203386,3,3,1,3,3,1,3,5,1,3,3,3,R,394,R,32,R,362,R,0.0,R,0.0,R,270.0,R,25.0,R,245.0,A,,R,0.0,R,215.0,R,21.0,R,194.0,A,,R,0.0,R,215.0,R,21.0,R,194.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203517,1,3,1,5,3,3,5,3,3,5,5,3,R,22365,R,8947,R,13418,A,,R,0.0,R,19379.0,R,7590.0,R,11789.0,A,,R,0.0,R,4278.0,R,1584.0,R,2694.0,A,,R,0.0,R,4225.0,R,1559.0,R,2666.0,A,,R,0.0,R,53.0,R,25.0,R,28.0,A,,R,0.0,R,752.0,R,18.0,R,2172.0,R,51.0,R,500.0,R,560.0,R,620.0,R,500.0,R,550.0,R,610.0,R,18.0,R,21.0,R,25.0,R,17.0,R,21.0,R,24.0,R,17.0,R,21.0,R,25.0
203535,1,5,1,1,1,3,5,1,3,5,5,3,R,8218,R,3913,R,4305,S,,S,,R,2524.0,R,1058.0,R,1466.0,S,,S,,R,455.0,R,194.0,R,261.0,S,,S,,R,455.0,R,194.0,R,261.0,S,,S,,A,,A,,A,,S,,S,,R,90.0,R,20.0,R,77.0,R,17.0,R,690.0,R,720.0,R,750.0,R,670.0,R,720.0,R,750.0,R,31.0,R,32.0,R,34.0,R,33.0,R,35.0,R,35.0,R,27.0,R,28.0,R,31.0
203544,1,3,1,5,5,5,5,1,3,3,5,3,R,140,R,26,R,114,R,0.0,R,0.0,R,116.0,R,26.0,R,90.0,A,,R,0.0,R,35.0,R,4.0,R,31.0,A,,R,0.0,R,34.0,R,4.0,R,30.0,A,,R,0.0,R,1.0,R,0.0,R,1.0,A,,R,0.0,R,0.0,R,0.0,R,12.0,R,34.0,A,,A,,A,,A,,A,,A,,R,18.0,R,22.0,R,26.0,R,16.0,R,22.0,R,26.0,R,16.0,R,22.0,R,26.0
203580,1,3,1,5,5,5,5,1,3,3,5,5,R,1193,R,653,R,515,R,25.0,R,0.0,R,765.0,R,433.0,R,315.0,R,17.0,R,0.0,R,187.0,R,129.0,R,58.0,R,0.0,R,0.0,R,187.0,R,129.0,R,58.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,6.0,R,3.0,R,80.0,R,43.0,R,485.0,R,520.0,R,560.0,R,460.0,R,520.0,R,555.0,R,18.0,R,22.0,R,24.0,R,15.0,R,20.0,R,24.0,R,17.0,R,21.0,R,25.0
203757,1,3,1,3,3,3,3,1,3,3,3,3,R,1004,R,421,R,580,A,,R,3.0,R,744.0,R,294.0,R,448.0,A,,R,2.0,R,129.0,R,45.0,R,84.0,A,,R,0.0,R,127.0,R,44.0,R,83.0,A,,R,0.0,R,2.0,R,1.0,R,1.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
203775,1,3,1,1,3,3,5,1,3,3,5,3,R,1335,R,617,R,715,R,0.0,R,3.0,R,1009.0,R,450.0,R,558.0,A,,R,1.0,R,219.0,R,105.0,R,114.0,A,,R,0.0,R,217.0,R,103.0,R,114.0,A,,R,0.0,R,2.0,R,2.0,R,0.0,A,,R,0.0,R,24.0,R,11.0,R,153.0,R,71.0,R,455.0,R,560.0,R,618.0,R,430.0,R,520.0,R,618.0,R,17.0,R,21.0,R,24.0,R,15.0,R,20.0,R,24.0,R,17.0,R,20.0,R,24.0
203845,1,3,1,1,1,5,5,1,3,5,1,5,R,2516,R,1247,R,1268,S,,S,,R,1978.0,R,957.0,R,1020.0,S,,S,,R,314.0,R,171.0,R,143.0,S,,S,,R,314.0,R,171.0,R,143.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,55.0,R,18.0,R,193.0,R,61.0,R,500.0,R,580.0,R,640.0,R,490.0,R,570.0,R,655.0,R,18.0,R,21.0,R,24.0,R,15.0,R,20.0,R,23.0,R,17.0,R,21.0,R,25.0
203960,1,3,1,1,3,3,5,3,3,3,3,3,R,283,R,29,R,254,A,,R,0.0,R,121.0,R,14.0,R,107.0,A,,R,0.0,R,52.0,R,7.0,R,45.0,A,,R,0.0,R,32.0,R,6.0,R,26.0,A,,R,0.0,R,20.0,R,1.0,R,19.0,A,,R,0.0,R,8.0,R,15.0,R,22.0,R,42.0,R,420.0,R,510.0,R,570.0,R,430.0,R,480.0,R,500.0,R,15.0,R,17.0,R,22.0,R,13.0,R,17.0,R,20.0,R,15.0,R,17.0,R,20.0
204024,1,5,1,1,1,3,5,1,3,5,1,3,R,34498,R,15653,R,18845,A,,R,0.0,R,28319.0,R,12700.0,R,15619.0,A,,R,0.0,R,3937.0,R,1899.0,R,2038.0,A,,R,0.0,R,3926.0,R,1895.0,R,2031.0,A,,R,0.0,R,11.0,R,4.0,R,7.0,A,,R,0.0,R,381.0,R,10.0,R,1151.0,R,29.0,R,610.0,R,650.0,R,690.0,R,600.0,R,640.0,R,690.0,R,26.0,R,28.0,R,31.0,R,24.0,R,27.0,R,32.0,R,25.0,R,27.0,R,30.0
204176,1,5,1,1,3,3,5,1,3,3,1,3,R,115,R,6,R,109,A,,R,0.0,R,66.0,R,4.0,R,62.0,A,,R,0.0,R,26.0,R,0.0,R,26.0,A,,R,0.0,R,26.0,A,,R,26.0,A,,R,0.0,R,0.0,A,,R,0.0,A,,R,0.0,R,2.0,R,8.0,R,23.0,R,92.0,S,,S,,S,,S,,S,,S,,R,17.0,R,19.0,R,21.0,R,15.0,R,18.0,R,20.0,R,18.0,R,20.0,R,22.0
204185,1,5,1,5,5,5,5,5,3,3,1,3,R,3322,R,1873,R,1444,S,,S,,R,2661.0,R,1416.0,R,1242.0,S,,S,,R,536.0,R,280.0,R,256.0,S,,S,,R,536.0,R,280.0,R,256.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,5.0,R,1.0,R,30.0,R,6.0,R,560.0,R,570.0,R,620.0,R,510.0,R,520.0,R,670.0,R,24.0,R,26.0,R,28.0,R,21.0,R,24.0,R,26.0,R,24.0,R,26.0,R,28.0
204194,1,5,1,5,5,3,5,1,3,3,5,3,R,1134,R,493,R,641,A,,R,0.0,R,956.0,R,411.0,R,545.0,A,,R,0.0,R,272.0,R,122.0,R,150.0,A,,R,0.0,R,270.0,R,121.0,R,149.0,A,,R,0.0,R,2.0,R,1.0,R,1.0,A,,R,0.0,R,33.0,R,12.0,R,199.0,R,73.0,R,485.0,R,560.0,R,610.0,R,478.0,R,555.0,R,618.0,R,18.0,R,22.0,R,25.0,R,17.0,R,21.0,R,25.0,R,18.0,R,22.0,R,25.0
204200,1,3,1,1,3,3,5,1,3,5,5,3,R,2169,R,1255,R,902,S,,S,,R,1226.0,R,730.0,R,492.0,S,,S,,R,324.0,R,176.0,R,147.0,S,,S,,R,323.0,R,176.0,R,146.0,S,,S,,R,1.0,R,0.0,R,1.0,S,,S,,R,44.0,R,14.0,R,175.0,R,54.0,R,440.0,R,500.0,R,548.0,R,440.0,R,480.0,R,535.0,R,17.0,R,21.0,R,24.0,R,15.0,R,21.0,R,24.0,R,16.0,R,19.0,R,24.0
204264,1,5,1,1,5,3,5,1,3,5,5,5,R,2623,R,1535,R,1088,R,0.0,R,0.0,R,2142.0,R,1191.0,R,951.0,A,,R,0.0,R,373.0,R,183.0,R,190.0,A,,R,0.0,R,373.0,R,183.0,R,190.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,37.0,R,10.0,R,265.0,R,71.0,R,470.0,R,500.0,R,550.0,R,430.0,R,490.0,R,570.0,R,17.0,R,19.0,R,22.0,R,15.0,R,18.0,R,22.0,R,16.0,R,18.0,R,23.0
204468,1,5,5,5,5,3,3,1,3,3,5,3,R,3348,R,1507,R,1841,R,0.0,R,0.0,R,2690.0,R,1186.0,R,1504.0,A,,R,0.0,R,238.0,R,129.0,R,109.0,A,,R,0.0,R,234.0,R,128.0,R,106.0,A,,R,0.0,R,4.0,R,1.0,R,3.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
204501,1,5,1,1,1,3,5,1,3,5,5,5,R,11039,R,4819,R,6220,A,,R,0.0,R,3641.0,R,1403.0,R,2238.0,A,,R,0.0,R,779.0,R,323.0,R,456.0,A,,R,0.0,R,779.0,R,323.0,R,456.0,A,,R,0.0,A,,A,,A,,A,,A,,R,276.0,R,35.0,R,147.0,R,19.0,R,700.0,R,730.0,R,760.0,R,670.0,R,710.0,R,750.0,R,30.0,R,32.0,R,33.0,R,32.0,R,35.0,R,35.0,R,28.0,R,30.0,R,32.0
204617,1,5,5,5,5,3,5,1,3,5,5,3,R,1559,R,726,R,833,R,0.0,R,0.0,R,1329.0,R,595.0,R,734.0,A,,R,0.0,R,234.0,R,125.0,R,109.0,A,,R,0.0,R,232.0,R,125.0,R,107.0,A,,R,0.0,R,2.0,Z,0.0,R,2.0,A,,R,0.0,R,4.0,R,2.0,R,20.0,R,9.0,S,,S,,S,,S,,S,,S,,R,20.0,R,23.0,R,28.0,R,16.0,R,21.0,R,27.0,R,20.0,R,24.0,R,27.0
204635,1,5,1,1,5,5,5,1,3,5,5,5,R,4537,R,2191,R,2346,S,,S,,R,3328.0,R,1601.0,R,1727.0,S,,S,,R,587.0,R,320.0,R,267.0,S,,S,,R,587.0,R,320.0,R,267.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,60.0,R,10.0,R,247.0,R,42.0,R,580.0,R,640.0,R,678.0,R,593.0,R,650.0,R,698.0,R,25.0,R,27.0,R,29.0,R,22.0,R,25.0,R,29.0,R,25.0,R,27.0,R,30.0
204796,1,1,1,1,5,3,5,1,3,5,1,3,R,70028,R,34160,R,35868,A,,R,0.0,R,35588.0,R,16943.0,R,18645.0,A,,R,0.0,R,8062.0,R,3809.0,R,4253.0,A,,R,0.0,R,8034.0,R,3795.0,R,4239.0,A,,R,0.0,R,28.0,R,14.0,R,14.0,A,,R,0.0,R,1151.0,R,14.0,R,2829.0,R,35.0,R,650.0,R,680.0,R,720.0,R,680.0,R,720.0,R,760.0,R,29.0,R,31.0,R,32.0,R,27.0,R,31.0,R,34.0,R,27.0,R,29.0,R,32.0
204857,1,5,1,1,5,3,5,1,3,3,5,5,R,25648,R,10588,R,15060,A,,R,0.0,R,21739.0,R,8701.0,R,13038.0,A,,R,0.0,R,4593.0,R,1803.0,R,2790.0,A,,R,0.0,R,4558.0,R,1792.0,R,2766.0,A,,R,0.0,R,35.0,R,11.0,R,24.0,A,,R,0.0,R,569.0,R,12.0,R,1662.0,R,36.0,R,560.0,R,600.0,R,650.0,R,540.0,R,590.0,R,640.0,R,22.0,R,25.0,R,28.0,R,21.0,R,24.0,R,28.0,R,20.0,R,24.0,R,26.0
204893,5,3,1,5,3,3,5,3,1,3,3,3,R,2,R,0,R,2,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,0.0,A,,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
204909,1,5,1,1,5,3,5,1,3,5,1,5,R,5708,R,2977,R,2727,S,,S,,R,2892.0,R,1301.0,R,1587.0,S,,S,,R,428.0,R,182.0,R,243.0,S,,S,,R,428.0,R,182.0,R,243.0,S,,S,,A,,A,,A,,S,,S,,R,56.0,R,13.0,R,131.0,R,31.0,R,550.0,R,610.0,R,685.0,R,555.0,R,610.0,R,665.0,R,25.0,R,29.0,R,31.0,R,24.0,R,28.0,R,30.0,R,25.0,R,27.0,R,29.0
204936,1,5,1,1,5,5,5,1,3,5,1,3,R,3498,R,1300,R,2198,A,,R,0.0,R,2914.0,R,1107.0,R,1807.0,A,,R,0.0,R,519.0,R,193.0,R,326.0,A,,R,0.0,R,519.0,R,193.0,R,326.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,171.0,R,33.0,A,,A,,A,,A,,A,,A,,R,23.0,R,25.0,R,28.0,R,21.0,R,24.0,R,27.0,R,23.0,R,25.0,R,27.0
205027,1,3,1,3,1,3,5,1,3,3,3,3,R,6,R,6,R,0,R,0.0,R,0.0,R,5.0,R,5.0,A,,A,,R,0.0,R,4.0,R,4.0,A,,A,,R,0.0,R,4.0,R,4.0,A,,A,,R,0.0,A,,A,,A,,A,,A,,R,1.0,R,25.0,R,0.0,R,0.0,S,,S,,S,,S,,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,
205054,1,3,1,3,1,1,3,3,1,5,1,3,R,168,R,14,R,153,A,,R,1.0,R,120.0,R,10.0,R,110.0,A,,R,0.0,R,50.0,R,3.0,R,47.0,A,,R,0.0,R,50.0,R,3.0,R,47.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
205124,3,3,1,3,1,1,3,3,3,3,3,3,R,36,R,36,R,0,A,,R,0.0,R,29.0,R,29.0,A,,A,,R,0.0,R,18.0,R,18.0,A,,A,,R,0.0,R,18.0,R,18.0,A,,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
205391,1,3,1,3,3,1,3,3,3,3,5,3,R,355,R,112,R,243,R,0.0,R,0.0,R,326.0,R,101.0,R,225.0,A,,R,0.0,R,66.0,R,22.0,R,44.0,A,,R,0.0,R,57.0,R,18.0,R,39.0,A,,R,0.0,R,9.0,R,4.0,R,5.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
205957,1,3,1,1,3,3,5,1,3,3,3,3,R,2265,R,997,R,1268,A,,R,0.0,R,1636.0,R,710.0,R,926.0,A,,R,0.0,R,674.0,R,314.0,R,360.0,A,,R,0.0,R,655.0,R,307.0,R,348.0,A,,R,0.0,R,19.0,R,7.0,R,12.0,A,,R,0.0,R,196.0,R,30.0,R,169.0,R,26.0,R,570.0,R,610.0,R,660.0,R,530.0,R,580.0,R,630.0,R,23.0,R,26.0,R,29.0,R,23.0,R,26.0,R,31.0,R,21.0,R,24.0,R,27.0
206048,1,5,1,5,5,3,5,5,3,5,5,3,R,4785,R,2928,R,1854,S,,S,,R,3817.0,R,2333.0,R,1483.0,S,,S,,R,504.0,R,267.0,R,237.0,S,,S,,R,475.0,R,259.0,R,216.0,S,,S,,R,29.0,R,8.0,R,21.0,S,,S,,R,108.0,R,21.0,R,262.0,R,52.0,R,440.0,R,510.0,R,560.0,R,430.0,R,500.0,R,560.0,R,15.0,R,18.0,R,22.0,R,14.0,R,17.0,R,21.0,R,15.0,R,17.0,R,22.0
206084,1,3,1,3,3,3,5,1,3,3,3,3,R,11184,R,4886,R,6285,S,,S,,R,10606.0,R,4573.0,R,6020.0,S,,S,,R,2122.0,R,955.0,R,1164.0,S,,S,,R,2072.0,R,935.0,R,1135.0,S,,S,,R,50.0,R,20.0,R,29.0,S,,S,,R,219.0,R,10.0,R,588.0,R,28.0,R,530.0,R,590.0,R,640.0,R,520.0,R,590.0,R,660.0,R,22.0,R,25.0,R,28.0,R,20.0,R,24.0,R,27.0,R,21.0,R,25.0,R,28.0
206349,1,5,1,5,5,3,5,1,3,5,1,3,R,613,R,38,R,575,S,,S,,R,515.0,R,28.0,R,487.0,S,,S,,R,114.0,R,2.0,R,112.0,S,,S,,R,114.0,R,2.0,R,112.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,14.0,R,12.0,R,25.0,R,22.0,R,490.0,R,550.0,R,580.0,R,470.0,R,500.0,R,620.0,R,21.0,R,24.0,R,25.0,R,21.0,R,23.0,R,25.0,R,20.0,R,24.0,R,24.0
206437,1,5,1,5,5,3,5,5,3,3,5,3,R,2287,R,1228,R,1056,S,,S,,R,1788.0,R,936.0,R,849.0,S,,S,,R,337.0,R,201.0,R,136.0,S,,S,,R,334.0,R,199.0,R,135.0,S,,S,,R,3.0,R,2.0,R,1.0,S,,S,,R,8.0,R,2.0,R,54.0,R,16.0,R,508.0,R,545.0,R,590.0,R,548.0,R,600.0,R,625.0,R,21.0,R,25.0,R,28.0,R,19.0,R,23.0,R,27.0,R,20.0,R,24.0,R,27.0
206491,1,3,3,3,5,3,5,1,3,3,5,3,R,12661,R,4904,R,7757,A,,R,0.0,R,6676.0,R,2624.0,R,4052.0,A,,R,0.0,R,204.0,R,118.0,R,86.0,A,,R,0.0,R,170.0,R,101.0,R,69.0,A,,R,0.0,R,34.0,R,17.0,R,17.0,A,,R,0.0,R,3.0,R,1.0,R,5.0,R,2.0,S,,S,,S,,S,,S,,S,,R,15.0,R,18.0,R,21.0,R,13.0,R,17.0,R,22.0,R,15.0,R,16.0,R,19.0
206507,1,3,1,5,5,5,5,5,5,5,5,5,R,1877,R,884,R,993,A,,R,0.0,R,1588.0,R,717.0,R,871.0,A,,R,0.0,R,262.0,R,131.0,R,131.0,A,,R,0.0,R,262.0,R,131.0,R,131.0,A,,R,0.0,A,,A,,A,,A,,A,,R,13.0,R,5.0,R,187.0,R,71.0,R,430.0,R,460.0,R,540.0,R,430.0,R,460.0,R,510.0,R,17.0,R,20.0,R,23.0,R,15.0,R,18.0,R,22.0,R,16.0,R,19.0,R,24.0
206525,1,5,1,5,5,5,5,1,3,5,5,3,R,2956,R,1389,R,1430,S,,S,,R,2691.0,R,1260.0,R,1430.0,S,,S,,R,383.0,R,217.0,R,166.0,S,,S,,R,383.0,R,217.0,R,166.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,25.0,R,7.0,R,130.0,R,34.0,R,540.0,R,600.0,R,640.0,R,530.0,R,570.0,R,620.0,R,20.0,R,23.0,R,27.0,R,19.0,R,23.0,R,25.0,R,19.0,R,24.0,R,26.0
206589,1,5,1,1,1,5,5,1,5,5,1,3,R,7031,R,3662,R,3369,A,,R,0.0,R,3819.0,R,1813.0,R,2006.0,A,,R,0.0,R,452.0,R,217.0,R,235.0,A,,R,0.0,R,452.0,R,217.0,R,235.0,A,,R,0.0,A,,A,,A,,A,,A,,R,118.0,R,26.0,R,107.0,R,24.0,R,640.0,R,690.0,R,730.0,R,610.0,R,670.0,R,720.0,R,27.0,R,30.0,R,32.0,R,27.0,R,31.0,R,34.0,R,25.0,R,28.0,R,31.0
206604,1,3,1,5,5,3,5,5,3,3,5,3,R,8894,R,4371,R,4523,R,0.0,R,0.0,R,8463.0,R,4131.0,R,4332.0,A,,R,0.0,R,1463.0,R,666.0,R,797.0,A,,R,0.0,R,1415.0,R,642.0,R,773.0,A,,R,0.0,R,48.0,R,24.0,R,24.0,A,,R,0.0,R,85.0,R,6.0,R,876.0,R,60.0,R,470.0,R,520.0,R,620.0,R,443.0,R,520.0,R,610.0,R,17.0,R,21.0,R,25.0,R,15.0,R,20.0,R,24.0,R,16.0,R,19.0,R,25.0
206622,1,5,1,5,1,3,5,1,3,5,1,3,R,16750,R,7253,R,9486,A,,R,11.0,R,14694.0,R,6301.0,R,8388.0,A,,R,5.0,R,1229.0,R,564.0,R,665.0,A,,R,0.0,R,1225.0,R,562.0,R,663.0,A,,R,0.0,R,4.0,R,2.0,R,2.0,A,,R,0.0,R,246.0,R,20.0,R,316.0,R,26.0,R,530.0,R,600.0,R,658.0,R,530.0,R,590.0,R,640.0,R,22.0,R,26.0,R,29.0,R,22.0,R,25.0,R,29.0,R,20.0,R,24.0,R,27.0
206695,1,3,1,1,3,3,5,1,3,3,3,3,R,5799,R,2295,R,3402,S,,S,,R,4658.0,R,1823.0,R,2772.0,S,,S,,R,1317.0,R,625.0,R,684.0,S,,S,,R,1284.0,R,609.0,R,667.0,S,,S,,R,33.0,R,16.0,R,17.0,S,,S,,R,229.0,R,17.0,R,1031.0,R,78.0,R,480.0,R,540.0,R,600.0,R,460.0,R,540.0,R,610.0,R,17.0,R,20.0,R,24.0,R,16.0,R,20.0,R,24.0,R,17.0,R,20.0,R,25.0
206835,1,1,1,3,3,3,3,1,3,3,3,3,R,688,R,434,R,254,R,0.0,R,0.0,R,530.0,R,342.0,R,188.0,A,,R,0.0,R,195.0,R,113.0,R,82.0,A,,R,0.0,R,192.0,R,111.0,R,81.0,A,,R,0.0,R,3.0,R,2.0,R,1.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
206941,1,5,1,5,5,5,1,1,5,5,5,5,R,4945,R,2001,R,2944,A,,R,0.0,R,4043.0,R,1639.0,R,2404.0,A,,R,0.0,R,1889.0,R,714.0,R,1175.0,A,,R,0.0,R,1793.0,R,673.0,R,1120.0,A,,R,0.0,R,96.0,R,41.0,R,55.0,A,,R,0.0,R,0.0,R,0.0,R,1674.0,R,89.0,A,,A,,A,,A,,A,,A,,R,17.0,R,20.0,R,24.0,R,17.0,R,21.0,R,24.0,R,16.0,R,18.0,R,23.0
207041,1,1,1,3,3,3,5,1,3,3,3,3,R,1161,R,267,R,894,R,0.0,R,0.0,R,761.0,R,184.0,R,577.0,A,,R,0.0,R,370.0,R,171.0,R,199.0,A,,R,0.0,R,360.0,R,167.0,R,193.0,A,,R,0.0,R,10.0,R,4.0,R,6.0,A,,R,0.0,R,10.0,R,3.0,R,370.0,R,100.0,R,435.0,R,480.0,R,515.0,R,500.0,R,520.0,R,540.0,R,16.0,R,19.0,R,22.0,R,15.0,R,19.0,R,22.0,R,15.0,R,17.0,R,20.0
